District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),Temp_Range,Humidity_Range,Wind_Range,Avg_Temp,Avg_Humidity,Month,Day,Year,Temp_Humidity_Range,AvgTemp_AvgHumidity,WindInteraction,precipitation,precipitation_flag
Sangareddy,2024-04-29,0.0,27.36428571428572,41.43928571428571,23.564285714285717,53.94285714285714,0.1642857142857142,7.889285714285714,14.074999999999992,30.37857142857143,7.725,34.401785714285715,38.75357142857143,4.0,29.0,2024,427.57839285714266,1333.1920599489797,60.94473214285714,0.0,0
Siddipet,2024-04-29,0.0,25.861538461538466,41.87692307692308,21.138461538461534,57.98846153846154,0.373076923076923,8.180769230769231,16.015384615384615,36.85000000000001,7.807692307692308,33.86923076923077,39.56346153846154,4.0,29.0,2024,590.1669230769232,1339.9840088757396,63.87292899408285,0.0,0
Suryapet,2024-04-29,0.0,26.89565217391305,43.221739130434784,24.926086956521736,83.55652173913043,0.3043478260869565,8.282608695652174,16.32608695652174,58.630434782608695,7.978260869565217,35.05869565217392,54.24130434782609,4.0,29.0,2024,957.2055765595462,1901.6293809073727,66.08081285444234,0.0,0
Vikarabad,2024-04-29,0.0,27.83,41.45,19.57,46.28,0.54,7.904999999999999,13.62,26.71,7.364999999999999,34.64,32.925,4.0,29.0,2024,363.7902,1140.522,58.22032499999999,0.0,0
Wanaparthy,2024-04-29,0.0,28.014285714285712,43.44285714285714,19.335714285714285,51.47857142857144,0.1071428571428571,8.028571428571428,15.42857142857143,32.14285714285715,7.921428571428572,35.72857142857143,35.40714285714286,4.0,29.0,2024,495.918367346939,1265.0466326530614,63.597755102040814,0.04,0
Warangal,2024-04-29,0.0,26.584615384615383,42.87692307692308,22.976923076923075,80.06153846153846,0.0,8.430769230769231,16.29230769230769,57.08461538461539,8.430769230769231,34.73076923076923,51.51923076923077,4.0,29.0,2024,930.0401183431952,1789.3025147928995,71.07786982248521,0.04,0
Yadadri Bhuvanagiri,2024-04-29,0.0,25.1,42.67058823529412,23.08823529411765,62.54117647058824,0.3235294117647059,8.147058823529411,17.57058823529412,39.45294117647059,7.823529411764706,33.88529411764706,42.81470588235295,4.0,29.0,2024,693.2113840830451,1450.7889013840831,63.73875432525951,0.0,0
Adilabad,2024-04-30,0.0611111111111111,26.87777777777778,41.650000000000006,27.62222222222222,66.58333333333333,0.05,8.044444444444444,14.772222222222226,38.96111111111111,7.9944444444444445,34.26388888888889,47.102777777777774,4.0,30.0,2024,575.5421913580248,1613.9243441358026,64.31086419753086,2.9,1
Bhadradri Kothagudem,2024-04-30,0.0,26.89565217391305,42.5304347826087,35.11739130434783,88.31304347826087,0.1739130434782608,7.586956521739131,15.634782608695655,53.19565217391304,7.41304347826087,34.71304347826087,61.71521739130435,4.0,30.0,2024,831.7024574669188,2142.323024574669,56.24243856332704,0.62,1
Hanumakonda,2024-04-30,0.0,26.52857142857143,41.44285714285714,27.764285714285712,70.27857142857142,0.0071428571428571,8.607142857142858,14.914285714285716,42.51428571428571,8.6,33.98571428571429,49.02142857142857,4.0,30.0,2024,634.0702040816326,1666.0282653061226,74.02142857142857,0.0,0
Hyderabad,2024-04-30,0.0,28.31875,42.48125,21.775,56.6875,0.18125,9.85625,14.1625,34.9125,9.675,35.400000000000006,39.23125,4.0,30.0,2024,494.4482812500001,1388.7862500000003,95.35921874999998,0.04,0
Jagtial,2024-04-30,0.0,27.01,42.865,21.95,57.655,0.0,7.24,15.854999999999992,35.705,7.24,34.9375,39.8025,4.0,30.0,2024,566.1027749999997,1390.5998437499998,52.4176,1.03,1
Jangaon,2024-04-30,0.0,24.675,41.74166666666667,26.45833333333333,73.51666666666667,0.0333333333333333,11.425,17.066666666666666,47.05833333333334,11.391666666666666,33.208333333333336,49.9875,4.0,30.0,2024,803.1288888888889,1660.0015625,130.14979166666663,0.04,0
Jayashankar,2024-04-30,0.0,27.145454545454548,42.2,30.88181818181818,66.47272727272727,0.0,9.7,15.054545454545456,35.59090909090909,9.7,34.67272727272727,48.67727272727272,4.0,30.0,2024,535.804958677686,1687.7738016528924,94.09000000000002,0.04,0
Jogulamba Gadwal,2024-04-30,0.0,27.325,43.1,15.566666666666668,49.55833333333334,0.0,13.275,15.775000000000002,33.99166666666667,13.275,35.2125,32.5625,4.0,30.0,2024,536.2185416666667,1146.60703125,176.225625,0.0,0
Kamareddy,2024-04-30,0.0,27.525,42.18333333333333,23.0375,61.90416666666667,0.6708333333333334,6.916666666666667,14.658333333333328,38.866666666666674,6.245833333333334,34.854166666666664,42.47083333333333,4.0,30.0,2024,569.7205555555555,1480.285503472222,43.20034722222223,0.04,0
Karimnagar,2024-04-30,0.0,26.86875,42.53125,22.58125,56.41875,0.10625,8.11875,15.6625,33.837500000000006,8.012500000000001,34.7,39.5,4.0,30.0,2024,529.9798437500001,1370.65,65.05148437500002,0.04,0
Khammam,2024-04-30,0.0,26.17142857142857,42.91904761904762,26.51904761904762,89.00952380952381,0.3571428571428571,10.219047619047618,16.747619047619047,62.490476190476194,9.86190476190476,34.54523809523809,57.76428571428572,4.0,30.0,2024,1046.5666893424036,1995.4810034013608,100.7792743764172,0.04,0
Kumuram Bheem,2024-04-30,0.0,28.113333333333333,41.23333333333333,27.726666666666667,57.72,0.0866666666666666,7.353333333333333,13.12,29.99333333333333,7.266666666666667,34.67333333333333,42.72333333333333,4.0,30.0,2024,393.51253333333335,1481.3603777777776,53.43422222222223,0.04,0
Mahabubabad,2024-04-30,0.0,25.80555555555556,42.73333333333333,28.65555555555555,84.0,0.0,9.52777777777778,16.927777777777777,55.34444444444445,9.52777777777778,34.269444444444446,56.327777777777776,4.0,30.0,2024,936.8584567901236,1930.321651234568,90.77854938271606,0.065,1
Mahabubnagar,2024-04-30,0.0,25.6,42.04117647058824,20.77058823529412,63.73529411764706,0.0,7.552941176470589,16.441176470588243,42.96470588235294,7.552941176470589,33.82058823529412,42.252941176470586,4.0,30.0,2024,706.3903114186854,1429.0193252595154,57.046920415224925,0.04,0
Mancherial,2024-04-30,0.0,28.044444444444444,42.36666666666667,27.48333333333333,55.36666666666667,0.0,6.155555555555555,14.322222222222225,27.883333333333333,6.155555555555555,35.20555555555556,41.425,4.0,30.0,2024,399.3512962962963,1458.3901388888887,37.89086419753086,0.51,1
Medak,2024-04-30,0.0,25.695238095238096,41.37142857142857,20.614285714285717,64.63809523809525,0.0333333333333333,9.052380952380952,15.67619047619047,44.02380952380953,9.01904761904762,33.53333333333333,42.62619047619048,4.0,30.0,2024,690.1256235827664,1429.398253968254,81.64385487528344,0.0,0
Medchal-Malkajgiri,2024-04-30,0.0,26.666666666666668,42.11333333333334,23.01333333333333,62.693333333333335,0.0,8.873333333333333,15.446666666666667,39.68000000000001,8.873333333333333,34.39,42.85333333333333,4.0,30.0,2024,612.9237333333335,1473.726133333333,78.73604444444445,0.04,0
Mulugu,2024-04-30,0.0,27.433333333333334,43.0,28.53333333333333,76.52222222222223,0.8444444444444444,9.466666666666669,15.566666666666666,47.988888888888894,8.622222222222222,35.21666666666667,52.52777777777778,4.0,30.0,2024,747.0270370370371,1849.8532407407408,81.6237037037037,2.32,1
Nagarkurnool,2024-04-30,0.0,25.660000000000004,42.16,18.65,63.260000000000005,0.215,11.35,16.5,44.61000000000001,11.135,33.910000000000004,40.955,4.0,30.0,2024,736.065,1388.7840500000002,126.38225,0.0,0
Nalgonda,2024-04-30,0.0,25.715625,43.425,21.009375,76.884375,0.128125,10.075,17.709374999999998,55.87500000000001,9.946875,34.5703125,48.946875000000006,4.0,30.0,2024,989.511328125,1692.1087646484375,100.21476562499998,0.0,0
Narayanpet,2024-04-30,0.0,26.484615384615385,42.284615384615385,20.107692307692307,50.7,0.0,10.876923076923076,15.8,30.592307692307696,10.876923076923076,34.38461538461539,35.40384615384615,4.0,30.0,2024,483.3584615384616,1217.3476331360948,118.30745562130178,0.0,0
Nirmal,2024-04-30,0.0,27.45263157894737,42.47894736842105,25.110526315789475,61.09473684210526,0.0,6.068421052631579,15.026315789473683,35.98421052631579,6.068421052631579,34.96578947368421,43.10263157894737,4.0,30.0,2024,540.7101108033241,1507.1175415512464,36.82573407202216,0.78,1
Nizamabad,2024-04-30,0.0,27.918181818181814,42.7969696969697,23.36060606060606,59.23939393939394,0.0,6.906060606060606,14.87878787878788,35.87878787878788,6.906060606060606,35.35757575757576,41.3,4.0,30.0,2024,533.8328741965106,1460.2678787878788,47.69367309458219,0.1,1
Peddapalli,2024-04-30,0.0,26.792857142857144,42.67857142857143,31.7,65.48571428571428,0.0142857142857142,8.785714285714286,15.885714285714286,33.78571428571428,8.771428571428572,34.73571428571429,48.59285714285714,4.0,30.0,2024,536.7102040816326,1687.9076020408163,77.06326530612246,0.1,1
Rajanna Sircilla,2024-04-30,0.0,25.62307692307693,42.07692307692308,21.184615384615384,59.34615384615385,0.0,11.046153846153846,16.453846153846154,38.16153846153846,11.046153846153846,33.85,40.26538461538462,4.0,30.0,2024,627.9040828402367,1362.983269230769,122.0175147928994,0.17,1
Rangareddy,2024-04-30,0.0,25.32592592592593,41.65185185185185,21.659259259259255,64.7925925925926,0.1518518518518518,10.814814814814817,16.325925925925926,43.13333333333334,10.662962962962965,33.48888888888889,43.22592592592593,4.0,30.0,2024,704.1916049382717,1447.588230452675,115.31796982167351,0.0,0
Sangareddy,2024-04-30,0.0,26.38214285714286,41.61071428571428,22.24285714285714,58.37857142857143,0.0714285714285714,11.507142857142856,15.22857142857142,36.135714285714286,11.435714285714283,33.99642857142857,40.31071428571428,4.0,30.0,2024,550.2953061224487,1370.4203188775507,131.59239795918364,0.0,0
Siddipet,2024-04-30,0.0,26.173076923076923,41.36538461538461,21.476923076923075,58.81923076923077,0.3153846153846154,8.819230769230769,15.19230769230769,37.3423076923077,8.503846153846153,33.76923076923077,40.14807692307692,4.0,30.0,2024,567.3158284023668,1355.7696745562127,74.99738165680472,0.0,0
Suryapet,2024-04-30,0.0,26.06086956521739,43.0304347826087,25.756521739130434,87.50434782608696,0.5739130434782609,8.708695652173914,16.96956521739131,61.74782608695652,8.134782608695653,34.54565217391305,56.630434782608695,4.0,30.0,2024,1047.8337618147452,1956.3353024574672,70.8433459357278,0.0,0
Vikarabad,2024-04-30,0.0,25.815,41.27,19.825,56.13,0.0,9.215,15.454999999999998,36.30499999999999,9.215,33.5425,37.9775,4.0,30.0,2024,561.0937749999998,1273.8602937499998,84.916225,0.0,0
Wanaparthy,2024-04-30,0.0,27.25714285714286,42.49285714285714,20.392857142857142,61.02857142857143,0.1071428571428571,8.485714285714286,15.23571428571428,40.635714285714286,8.378571428571428,34.875,40.71071428571428,4.0,30.0,2024,619.114132653061,1419.7861607142856,71.09816326530611,0.04,0
Warangal,2024-04-30,0.0,25.79230769230769,42.16923076923077,25.661538461538463,78.96153846153847,0.2461538461538461,10.23076923076923,16.376923076923077,53.3,9.984615384615385,33.98076923076923,52.31153846153846,4.0,30.0,2024,872.8900000000001,1777.5863165680476,102.15029585798816,0.04,0
Yadadri Bhuvanagiri,2024-04-30,0.0,25.11176470588235,42.11764705882353,25.123529411764707,65.72941176470589,0.0,7.776470588235293,17.00588235294118,40.60588235294118,7.776470588235293,33.614705882352936,45.4264705882353,4.0,30.0,2024,690.538858131488,1526.9974480968856,60.47349480968857,0.0,0
Adilabad,2024-05-01,0.0,26.23333333333333,42.12222222222223,27.566666666666663,57.74444444444445,0.0444444444444444,9.155555555555557,15.888888888888893,30.17777777777778,9.111111111111112,34.17777777777778,42.65555555555556,5.0,1.0,2024,479.4913580246915,1457.8720987654322,83.4172839506173,0.0,0
Bhadradri Kothagudem,2024-05-01,0.0,27.491304347826084,43.07391304347826,30.417391304347827,89.88695652173914,0.2956521739130435,7.413043478260869,15.58260869565218,59.469565217391306,7.117391304347826,35.28260869565217,60.15217391304349,5.0,1.0,2024,926.690964083176,2122.32561436673,52.76153119092627,0.0,0
Hanumakonda,2024-05-01,0.0,27.428571428571427,42.80714285714286,22.05,78.95,0.5071428571428571,7.507142857142857,15.37857142857143,56.900000000000006,7.0,35.11785714285714,50.5,5.0,1.0,2024,875.0407142857144,1773.4517857142855,52.55,0.0,0
Hyderabad,2024-05-01,0.0,29.70625,42.85625,19.2875,55.0375,0.19375,9.5625,13.150000000000002,35.75,9.36875,36.28125,37.1625,5.0,1.0,2024,470.11250000000007,1348.301953125,89.588671875,0.04,0
Jagtial,2024-05-01,0.0,28.410000000000004,44.67,18.005000000000003,57.63,0.0,7.859999999999999,16.259999999999998,39.62499999999999,7.859999999999999,36.540000000000006,37.8175,5.0,1.0,2024,644.3024999999998,1381.85145,61.77959999999999,0.0,0
Jangaon,2024-05-01,0.0,25.508333333333336,43.16666666666666,22.433333333333334,78.95,0.5583333333333332,9.375,17.658333333333328,56.516666666666666,8.816666666666666,34.3375,50.69166666666667,5.0,1.0,2024,997.9901388888884,1740.6251041666667,82.65625,0.04,0
Jayashankar,2024-05-01,0.0,27.69090909090909,43.23636363636364,24.75454545454545,74.03636363636363,0.7727272727272727,11.036363636363635,15.54545454545455,49.28181818181818,10.263636363636362,35.46363636363637,49.39545454545454,5.0,1.0,2024,766.1082644628101,1751.742438016529,113.27322314049584,0.04,0
Jogulamba Gadwal,2024-05-01,0.0,29.641666666666666,43.93333333333334,14.708333333333334,59.78333333333333,0.3416666666666666,14.016666666666666,14.291666666666671,45.075,13.675,36.7875,37.24583333333333,5.0,1.0,2024,644.1968750000002,1370.18109375,191.67791666666665,0.0,0
Kamareddy,2024-05-01,0.0,28.4875,42.5625,20.975,55.72916666666666,0.4541666666666666,7.825,14.075,34.75416666666666,7.370833333333334,35.525,38.35208333333333,5.0,1.0,2024,489.1648958333333,1362.4577604166666,57.676770833333336,0.04,0
Karimnagar,2024-05-01,0.0,28.65625,44.61875,18.1875,58.3125,0.40625,8.8,15.9625,40.125,8.39375,36.6375,38.25,5.0,1.0,2024,640.4953125,1401.384375,73.86500000000001,0.04,0
Khammam,2024-05-01,0.0,26.97142857142857,43.51904761904762,26.38095238095238,87.45238095238095,0.5285714285714287,8.833333333333334,16.547619047619047,61.07142857142857,8.304761904761905,35.24523809523809,56.91666666666666,5.0,1.0,2024,1010.5867346938776,2006.041468253968,73.35873015873017,0.04,0
Kumuram Bheem,2024-05-01,0.0,28.646666666666665,43.4,23.55333333333333,56.89333333333333,0.32,11.073333333333332,14.753333333333334,33.34,10.753333333333332,36.02333333333333,40.22333333333333,5.0,1.0,2024,491.8761333333333,1448.9785444444442,119.07524444444442,0.04,0
Mahabubabad,2024-05-01,0.0,26.83333333333333,43.06111111111111,27.23888888888889,86.75,0.1277777777777777,8.766666666666667,16.227777777777778,59.51111111111111,8.63888888888889,34.94722222222222,56.99444444444445,5.0,1.0,2024,965.733086419753,1991.7975154320989,75.73425925925928,0.0,0
Mahabubnagar,2024-05-01,0.0,27.74117647058824,43.2,18.47647058823529,50.41764705882353,0.0,6.417647058823529,15.45882352941176,31.94117647058824,6.417647058823529,35.47058823529412,34.44705882352942,5.0,1.0,2024,493.77301038062274,1221.857439446367,41.18619377162629,0.04,0
Mancherial,2024-05-01,0.0,29.011111111111116,44.41111111111111,22.11111111111111,56.766666666666666,0.0388888888888888,7.311111111111111,15.4,34.65555555555555,7.272222222222222,36.71111111111111,39.43888888888889,5.0,1.0,2024,533.6955555555554,1447.8454320987653,53.16802469135802,0.0,0
Medak,2024-05-01,0.0,27.65714285714285,42.2952380952381,19.27142857142857,57.32380952380952,0.0,9.747619047619049,14.638095238095245,38.05238095238095,9.747619047619049,34.976190476190474,38.29761904761905,5.0,1.0,2024,557.0143764172337,1339.5048185941043,95.01607709750566,0.0,0
Medchal-Malkajgiri,2024-05-01,0.0,27.926666666666662,43.06,20.75333333333333,60.58,0.12,8.466666666666667,15.13333333333333,39.82666666666667,8.346666666666668,35.49333333333333,40.66666666666666,5.0,1.0,2024,602.7102222222221,1443.3955555555551,70.66844444444445,0.04,0
Mulugu,2024-05-01,0.0,27.58888888888889,44.02222222222222,23.944444444444443,77.33333333333333,0.0,7.300000000000001,16.43333333333333,53.388888888888886,7.300000000000001,35.80555555555556,50.638888888888886,5.0,1.0,2024,877.3574074074072,1813.153549382716,53.29000000000001,0.0,0
Nagarkurnool,2024-05-01,0.0,28.110000000000003,42.555,18.75,53.355,0.185,8.645,14.444999999999997,34.605,8.459999999999999,35.3325,36.0525,5.0,1.0,2024,499.8692249999999,1273.82495625,73.13669999999999,0.0,0
Nalgonda,2024-05-01,0.0,27.334375,44.221875,22.459375,72.396875,0.2,10.38125,16.887499999999996,49.93749999999999,10.18125,35.778125,47.428125,5.0,1.0,2024,843.3195312499996,1696.889384765625,105.6941015625,0.0,0
Narayanpet,2024-05-01,0.0,28.976923076923075,43.36923076923077,18.084615384615383,47.63076923076923,0.0,8.738461538461538,14.392307692307693,29.54615384615385,8.738461538461538,36.17307692307692,32.857692307692304,5.0,1.0,2024,425.23733727810657,1188.5638313609466,76.36071005917158,0.0,0
Nirmal,2024-05-01,0.0,27.384210526315787,43.45263157894737,23.48421052631579,59.3421052631579,0.0,8.510526315789473,16.06842105263158,35.85789473684211,8.510526315789473,35.41842105263158,41.41315789473684,5.0,1.0,2024,576.179750692521,1466.7886634349031,72.42905817174514,0.0,0
Nizamabad,2024-05-01,0.0,27.848484848484848,42.88484848484848,23.88787878787879,57.61515151515152,0.0,5.8,15.036363636363635,33.72727272727273,5.8,35.36666666666667,40.75151515151515,5.0,1.0,2024,507.1355371900826,1441.2452525252525,33.64,0.0,0
Peddapalli,2024-05-01,0.0,28.24285714285714,43.82857142857143,25.342857142857145,67.68571428571428,0.0214285714285714,9.69285714285714,15.585714285714287,42.34285714285714,9.671428571428567,36.035714285714285,46.51428571428571,5.0,1.0,2024,659.9436734693878,1676.1755102040815,93.74377551020405,0.0,0
Rajanna Sircilla,2024-05-01,0.0,27.846153846153847,43.638461538461534,17.723076923076924,57.05384615384616,0.1538461538461538,13.553846153846154,15.792307692307688,39.33076923076924,13.4,35.74230769230769,37.38846153846154,5.0,1.0,2024,621.1236094674555,1336.349896449704,181.62153846153848,0.0,0
Rangareddy,2024-05-01,0.0,27.08888888888889,42.6925925925926,19.92962962962963,59.78518518518519,0.0,9.714814814814815,15.603703703703708,39.855555555555554,9.714814814814815,34.89074074074074,39.85740740740741,5.0,1.0,2024,621.8942798353911,1390.6544684499313,94.3776268861454,0.0,0
Sangareddy,2024-05-01,0.0,28.25357142857143,42.68571428571429,20.62857142857143,52.56785714285714,0.0,7.639285714285714,14.43214285714286,31.939285714285717,7.639285714285714,35.46964285714286,36.598214285714285,5.0,1.0,2024,460.9523341836736,1298.1255899234693,58.358686224489794,0.0,0
Siddipet,2024-05-01,0.0,26.79230769230769,43.20384615384615,18.307692307692307,60.29615384615385,0.3615384615384615,8.653846153846153,16.411538461538456,41.98846153846154,8.292307692307691,34.99807692307692,39.30192307692308,5.0,1.0,2024,689.0952514792898,1375.491727071006,71.76035502958578,0.0,0
Suryapet,2024-05-01,0.0,27.130434782608692,43.391304347826086,26.67391304347826,81.74782608695652,0.791304347826087,8.804347826086957,16.26086956521739,55.07391304347826,8.01304347826087,35.26086956521739,54.21086956521739,5.0,1.0,2024,895.5497164461246,1911.522400756144,70.54962192816636,0.0,0
Vikarabad,2024-05-01,0.0,28.375,42.395,17.369999999999997,43.725,0.03,8.834999999999999,14.019999999999996,26.355000000000004,8.805,35.385,30.5475,5.0,1.0,2024,369.49709999999993,1080.9232875,77.79217499999999,0.0,0
Wanaparthy,2024-05-01,0.0,28.764285714285712,43.31428571428571,19.235714285714288,51.49285714285714,0.0499999999999999,8.014285714285714,14.549999999999995,32.25714285714285,7.964285714285714,36.03928571428571,35.364285714285714,5.0,1.0,2024,469.3414285714284,1274.5035969387754,63.828061224489794,0.04,0
Warangal,2024-05-01,0.0,26.838461538461537,43.107692307692304,22.21538461538461,87.71538461538461,1.176923076923077,9.584615384615384,16.269230769230766,65.5,8.407692307692308,34.97307692307692,54.96538461538461,5.0,1.0,2024,1065.6346153846152,1922.3086242603545,80.58449704142012,0.04,0
Yadadri Bhuvanagiri,2024-05-01,0.0,25.764705882352946,43.252941176470586,22.41764705882353,66.17058823529412,0.0,8.452941176470588,17.488235294117644,43.752941176470586,8.452941176470588,34.508823529411764,44.294117647058826,5.0,1.0,2024,765.161730103806,1528.5378892733563,71.45221453287198,0.0,0
Adilabad,2024-05-02,0.0,25.4,41.7,19.14444444444445,43.62777777777777,0.2444444444444444,10.405555555555557,16.300000000000004,24.483333333333327,10.161111111111111,33.55,31.38611111111111,5.0,2.0,2024,399.0783333333333,1053.0040277777775,105.73200617283952,0.0,0
Bhadradri Kothagudem,2024-05-02,0.0,28.63913043478261,44.79565217391304,27.48695652173913,87.90869565217392,0.1391304347826087,9.326086956521738,16.15652173913043,60.42173913043479,9.18695652173913,36.71739130434783,57.697826086956525,5.0,2.0,2024,976.2051417769374,2118.5136578449906,85.67835538752362,0.0,0
Hanumakonda,2024-05-02,0.0,27.857142857142858,43.91428571428571,17.771428571428572,78.51428571428572,0.0,8.671428571428573,16.057142857142853,60.74285714285715,8.671428571428573,35.885714285714286,48.142857142857146,5.0,2.0,2024,975.3567346938772,1727.6408163265307,75.19367346938778,0.0,0
Hyderabad,2024-05-02,0.0,29.49375,42.79375,16.925,45.36875,0.1312499999999999,10.85625,13.300000000000004,28.44375,10.725,36.14375,31.146875,5.0,2.0,2024,378.3018750000001,1125.76486328125,116.43328125,0.04,0
Jagtial,2024-05-02,0.0,25.43,44.3,14.005,53.11,0.0,8.69,18.87,39.105,8.69,34.864999999999995,33.5575,5.0,2.0,2024,737.9113499999999,1169.9822374999997,75.5161,0.0,0
Jangaon,2024-05-02,0.0,26.075,43.99166666666667,21.15,83.09166666666667,0.4916666666666667,10.483333333333333,17.916666666666668,61.94166666666666,9.991666666666664,35.03333333333333,52.12083333333334,5.0,2.0,2024,1109.7881944444443,1825.9665277777776,104.7459722222222,0.04,0
Jayashankar,2024-05-02,0.0,28.327272727272728,44.21818181818182,21.12727272727273,76.07272727272726,0.0,11.79090909090909,15.89090909090909,54.94545454545454,11.79090909090909,36.27272727272727,48.6,5.0,2.0,2024,873.1332231404957,1762.8545454545454,139.02553719008262,0.04,0
Jogulamba Gadwal,2024-05-02,0.0,29.266666666666666,43.73333333333333,14.75,52.91666666666666,0.775,14.8,14.46666666666666,38.16666666666666,14.025,36.5,33.83333333333333,5.0,2.0,2024,552.1444444444442,1234.9166666666663,207.57,0.0,0
Kamareddy,2024-05-02,0.0,25.320833333333336,42.275,16.820833333333333,53.90416666666667,0.1999999999999999,9.341666666666669,16.954166666666662,37.083333333333336,9.141666666666667,33.797916666666666,35.3625,5.0,2.0,2024,628.7170138888888,1195.178828125,85.39840277777779,0.04,0
Karimnagar,2024-05-02,0.0,26.475,44.25,15.15,61.88125,0.0625,9.70625,17.775,46.73125,9.64375,35.3625,38.515625,5.0,2.0,2024,830.64796875,1362.0087890625,93.60464843750002,0.04,0
Khammam,2024-05-02,0.0,28.51904761904762,45.09047619047619,22.133333333333333,84.43333333333332,0.0809523809523809,9.576190476190476,16.57142857142857,62.29999999999999,9.495238095238095,36.804761904761904,53.28333333333333,5.0,2.0,2024,1032.3999999999996,1961.0803968253967,90.92820861678004,0.04,0
Kumuram Bheem,2024-05-02,0.0,25.66,43.580000000000005,16.846666666666668,47.59333333333333,0.3533333333333334,10.42,17.920000000000005,30.746666666666663,10.066666666666666,34.620000000000005,32.22,5.0,2.0,2024,550.9802666666668,1115.4564,104.89466666666668,0.04,0
Mahabubabad,2024-05-02,0.0,28.216666666666665,44.827777777777776,23.28333333333333,82.01111111111112,0.0,9.916666666666666,16.61111111111111,58.72777777777779,9.916666666666666,36.52222222222222,52.64722222222223,5.0,2.0,2024,975.5336419753088,1922.793549382716,98.34027777777776,0.0,0
Mahabubnagar,2024-05-02,0.0,26.91764705882353,43.3235294117647,17.61176470588235,47.71176470588235,0.0470588235294117,8.164705882352942,16.405882352941173,30.1,8.11764705882353,35.120588235294115,32.66176470588235,5.0,2.0,2024,493.81705882352935,1147.100389273356,66.27820069204154,0.04,0
Mancherial,2024-05-02,0.0,26.45555555555556,44.72777777777778,17.905555555555555,54.91666666666666,0.0,7.638888888888889,18.272222222222226,37.01111111111111,7.638888888888889,35.59166666666667,36.41111111111111,5.0,2.0,2024,676.2752469135803,1295.9321296296298,58.35262345679013,0.0,0
Medak,2024-05-02,0.0,24.79047619047619,42.05238095238095,15.16190476190476,53.34761904761905,0.0,10.280952380952382,17.26190476190476,38.18571428571428,10.280952380952382,33.42142857142857,34.25476190476191,5.0,2.0,2024,659.158163265306,1144.8430782312926,105.69798185941043,0.0,0
Medchal-Malkajgiri,2024-05-02,0.0,27.07333333333333,43.06,18.44,52.586666666666666,0.1333333333333333,8.366666666666667,15.98666666666666,34.14666666666666,8.233333333333334,35.06666666666666,35.513333333333335,5.0,2.0,2024,545.8913777777775,1245.3342222222225,68.88555555555557,0.04,0
Mulugu,2024-05-02,0.0,28.72222222222222,44.333333333333336,23.977777777777774,80.97777777777777,0.0,12.577777777777776,15.611111111111114,57.0,12.577777777777776,36.52777777777778,52.477777777777774,5.0,2.0,2024,889.8333333333335,1916.896604938272,158.20049382716044,0.0,0
Nagarkurnool,2024-05-02,0.0,27.205,42.625,19.435,53.05,0.0349999999999999,10.815,15.419999999999998,33.614999999999995,10.78,34.915,36.2425,5.0,2.0,2024,518.3432999999999,1265.4068875,116.58570000000005,0.0,0
Nalgonda,2024-05-02,0.0,28.384375,45.025,22.103125,75.165625,0.084375,11.896875,16.640625,53.06250000000001,11.8125,36.7046875,48.634375000000006,5.0,2.0,2024,882.9931640625001,1785.1095361328123,140.5318359375,0.0,0
Narayanpet,2024-05-02,0.0,28.76923076923077,43.80769230769231,17.176923076923078,40.97692307692308,0.0,12.346153846153848,15.038461538461537,23.8,12.346153846153848,36.28846153846154,29.07692307692308,5.0,2.0,2024,357.9153846153846,1055.156804733728,152.42751479289942,0.0,0
Nirmal,2024-05-02,0.0,25.07894736842105,42.97368421052632,16.068421052631578,53.16842105263158,0.1842105263157894,9.842105263157896,17.894736842105264,37.1,9.657894736842106,34.026315789473685,34.618421052631575,5.0,2.0,2024,663.8947368421053,1177.937326869806,95.05401662049864,0.0,0
Nizamabad,2024-05-02,0.0,24.53636363636364,42.23939393939394,17.257575757575758,51.95757575757576,0.2545454545454545,8.515151515151516,17.703030303030303,34.7,8.260606060606062,33.38787878787879,34.60757575757576,5.0,2.0,2024,614.2951515151516,1155.473544536272,70.3403122130395,0.0,0
Peddapalli,2024-05-02,0.0,25.85,44.707142857142856,21.135714285714283,66.49285714285715,0.2214285714285714,7.514285714285714,18.857142857142858,45.35714285714286,7.292857142857143,35.278571428571425,43.81428571428572,5.0,2.0,2024,855.3061224489796,1545.7054081632652,54.80061224489796,0.0,0
Rajanna Sircilla,2024-05-02,0.0,25.661538461538463,43.43076923076923,13.992307692307692,52.400000000000006,0.323076923076923,12.192307692307692,17.769230769230766,38.40769230769232,11.869230769230768,34.54615384615384,33.19615384615385,5.0,2.0,2024,682.4751479289941,1146.7994378698224,144.71331360946743,0.0,0
Rangareddy,2024-05-02,0.0,26.574074074074076,42.56296296296296,18.985185185185188,50.525925925925925,0.0777777777777777,12.07037037037037,15.98888888888889,31.540740740740738,11.992592592592592,34.56851851851852,34.75555555555556,5.0,2.0,2024,504.3013991769548,1201.4480658436214,144.7550342935528,0.0,0
Sangareddy,2024-05-02,0.0,25.38214285714286,41.95,17.325,49.18214285714286,0.2678571428571428,8.85,16.567857142857136,31.857142857142858,8.582142857142857,33.66607142857143,33.253571428571426,5.0,2.0,2024,527.8045918367345,1119.5171109693877,75.95196428571428,0.0,0
